id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,7.98474897312218e-10,1.590461378049579e-12,4.2318284987352683e-10,5.845473438625959e-08,1.2503179047662627e-10,7.964070375399146e-12,5.299205518838335e-09,1.9021548225417462e-11,1.03896567998224e-12,1.0649017258279603e-11,2.0459883787182775e-10,1.1478345385285138e-08,2.5498833947090738e-11,2.1529923677210405e-10,3.2352719614436865e-08,2.0966779701314664e-10,1.343641031770204e-10,1.0014392648471926e-09,0.0003709027951117605,1.641475566582784e-10,1.3265105160142898e-11,1.0157565760726683e-11,3.0964794617283076e-10,2.0414743506780297e-10,4.897343387710862e-05,1.4264093906035669e-08,7.569591065070824e-10,1.0570264521447825e-06,1.2021226325487078e-07,6.693634535537285e-10,1.7571007902006386e-06,7.518846656395795e-12,4.057889210740649e-14,5.418979934918022e-12,8.012057128858885e-10,1.9966546194183366e-09,6.276851038933273e-09,2.170894930486611e-08,2.0735199668386883e-10,1.7142626873578592e-08,7.737357918813359e-06,5.480086436721043e-12,1.8793136491446205e-10,0.9994174242019653,7.258363909912191e-10,1.0684091632240378e-11,1.6686835246915166e-10,1.4282408589139095e-09,3.176963581097425e-09,5.951943876425503e-06,2.6714966350205316e-10,3.1484712059715037e-10,2.089103467994846e-08,1.0407960049363396e-09,5.720765115964366e-13,2.222936591744773e-11,5.851089612818328e-10,6.653139905665739e-08,3.3674051991283704e-08,1.3963624923007956e-08,1.254429662367329e-05,4.16455793461612e-11,1.150255229731556e-06,3.946308169133772e-08,4.9759734527254906e-11,8.783605093265479e-11,3.18929271880819e-10,1.7243853278614552e-07,6.430860843842368e-10,8.414821763835789e-07,4.108231088650882e-09,1.831797703744087e-06,2.1079084658315317e-11,7.040743525976723e-07,1.4122415736839145e-10,1.1553040746292709e-09,5.658197110847141e-08,7.89522474065052e-08,2.793129226172364e-13,1.5531444574889974e-08,2.8861757428444434e-10,1.6751738884934753e-09,9.413934076718533e-10,1.5983964152255226e-11,1.0768549239977259e-14,2.5882002319121966e-08,7.017917960183695e-05,2.1083780055164425e-08,1.883955214054822e-09,3.074811445458181e-07,1.344887756715707e-09,4.007702330000029e-07,1.5110342133084487e-07,2.2590351811402343e-09,1.3619229442124459e-12,2.046622782359009e-08,5.286829036776908e-05,4.527326836978318e-06,5.080529330570016e-10
36,1.6492148692262684e-19,1.3605206153379245e-18,4.1862395375701925e-26,3.41956743315576e-32,1.463478876283726e-17,2.656452280110718e-19,1.3043566382125361e-28,6.697791961342792e-25,6.785137998160875e-21,4.77440476043256e-10,4.1649080216973396e-20,1.607478527311174e-22,6.311630496652232e-26,8.10207031819562e-18,2.176066155025618e-16,2.103837886811904e-22,3.527587719451165e-19,2.0249954473841404e-28,2.7056033521086187e-19,3.8985059120275306e-27,6.230385673523797e-13,3.79562870015896e-24,3.161148268520153e-24,2.716634251882959e-22,1.3138475418227557e-24,6.904905814286758e-22,3.5776212897650832e-19,4.711325084830166e-29,4.601398952479355e-21,6.550479089825689e-25,2.114205495012183e-32,5.327521762529914e-22,9.642220928721613e-30,3.4619340840401013e-18,8.689882575922706e-29,2.644621934638769e-12,2.7023713098059343e-29,3.065079296042189e-26,1.4570142274751943e-21,9.921992698725903e-23,5.9504754527302725e-28,1.0301734561281193e-24,2.4758169858261915e-30,5.164811470846322e-30,1.2566999768809987e-22,1.0287196466202204e-33,2.2279516081959334e-15,5.918045357805477e-25,1.384877757075909e-21,3.591611602260346e-18,7.606165225867713e-34,6.90254965574318e-18,1.830051133224563e-29,1.6110854102039655e-18,6.146859822357686e-14,2.5491910147939816e-22,4.912752977592316e-16,3.475311211981676e-33,0.0,8.951804225830789e-25,9.083860280921885e-26,9.148472303142561e-26,8.204248708695873e-23,2.452341602747479e-26,4.1961416636937e-16,1.0253576423077331e-19,7.26217953775477e-25,1.6709929999314695e-34,8.913405632408251e-24,4.92817825659156e-25,1.596291530517699e-20,9.182996637956997e-23,3.317422008274888e-23,2.8767311744604115e-25,1.0,2.4038652768011685e-17,2.209138318867571e-30,3.649576231153174e-26,7.09061281911616e-13,1.0897013940371276e-29,2.786899163320037e-14,1.7034785705915806e-31,1.7459845344793908e-32,5.560458004067477e-20,3.476253629514802e-25,2.9714279736244037e-30,1.3724224508774086e-31,1.8757260041138064e-34,3.379267589224185e-15,2.780506588576278e-29,1.8157956405174518e-29,1.3000303317832965e-20,6.993867867379066e-23,1.3146307095224588e-15,5.1709739353283185e-33,4.685893962323572e-28,1.865891389486897e-27,7.614994940661121e-18,7.983478752092994e-21
39,7.8278189903358e-06,2.6952673426450247e-09,4.921153328590888e-12,8.815584928711928e-10,5.970536565147455e-13,4.566088826485348e-11,4.382931867307668e-18,1.0410585493171066e-16,1.2139509503964613e-13,1.885869238549276e-08,3.446503607680562e-13,5.4068447446044623e-14,1.5479602192072783e-12,6.763478012742293e-17,1.12639429034056e-11,4.215657991012709e-15,5.428907878801681e-10,5.501246554664553e-18,1.0205153914847123e-13,4.5989225760934005e-09,5.3799744878253036e-14,1.4674443882256583e-09,3.188460977058741e-17,2.24935343085553e-16,9.67463175544081e-12,6.732353522397638e-18,2.291671080456581e-05,1.7236685412314046e-09,2.6486012818724425e-13,5.3273053015386734e-14,1.9827514113017245e-19,5.439921224592581e-08,2.8010669752089913e-14,4.194614219767828e-14,2.288619641022116e-11,1.860562702168944e-12,7.659509962051891e-13,2.1972529698488508e-11,8.100147533696145e-05,1.5007660669752454e-09,2.5282399871567884e-12,2.2704806212914264e-07,6.351340894189539e-12,1.0624196021633697e-13,4.2507508201273386e-14,1.982263772614193e-15,1.890919065772323e-08,4.287852353995064e-13,2.324020533309157e-12,8.706325591023578e-12,1.1356911369447484e-13,9.99094936560141e-06,6.153869310502047e-18,1.6199418109014152e-12,7.612838430759439e-07,1.2800455806427635e-08,2.0061300176621444e-07,7.74585160484456e-17,1.0774950612066795e-16,7.906973409355089e-10,2.1092096168587315e-13,4.025917793581968e-11,1.2841738399589175e-15,2.650069400034205e-11,9.318833690485917e-06,1.14351839108906e-09,7.600446117470624e-15,1.9841010929559058e-16,4.9515441787661985e-05,1.6657366404184554e-13,2.2495435368126296e-15,1.3098072804043192e-14,3.5937256642748494e-11,2.1201078815712843e-13,2.0823081037235625e-09,0.9998180270195007,7.106720101290875e-09,3.65996322875331e-13,1.5033567279942872e-08,9.32775313177995e-17,2.068845786416633e-15,3.548667402411467e-15,2.032668521348424e-12,5.384313084277892e-08,8.445026011827395e-09,2.067369919700468e-08,1.62365221500994e-14,2.9092632708276056e-13,6.989021983372368e-08,2.7290424694376147e-12,1.1881726158513572e-10,1.1097674056028285e-14,3.0799164894889167e-14,5.4688468787171193e-14,1.4464672948993895e-12,8.742155897844064e-15,2.7513284619334888e-12,8.283711139256411e-08,1.014356459071164e-12
41,2.853215575046239e-14,1.9467940985413296e-13,6.287164538987255e-11,5.971367470587394e-14,9.291670216441186e-14,2.872531981413872e-16,3.6824572093423495e-16,4.563852767924814e-11,5.071999417682882e-11,1.0166426128542646e-15,0.9999995231628418,7.081742961143056e-13,6.312966371446044e-14,4.956051844959286e-13,1.468222922797538e-13,1.1113411081155322e-15,2.8739502639686665e-13,6.687511465821097e-14,2.794862594395625e-13,7.728197320641412e-15,6.738860771487998e-13,2.674651515890969e-12,8.264426880372916e-16,1.7829162625437878e-15,1.1870266359746088e-14,7.914386015057544e-17,3.32573833923544e-12,1.1987788468791033e-17,2.9121347802814335e-13,6.660041848528461e-14,1.9695555950050014e-12,1.539182363785585e-07,6.09378991711651e-10,2.311734245870334e-13,4.3203030671186415e-14,5.062957608714669e-09,2.6090425308357207e-16,1.2947826099859224e-14,2.0683847887350898e-15,2.7107421769225187e-15,1.1267727778650847e-15,1.208970655011655e-15,2.583662179599794e-13,7.494140941491367e-15,1.7374483718413103e-07,3.093924720370608e-14,1.6060305085829896e-08,2.454833300645379e-16,5.9278334499336064e-15,1.2230345625141581e-08,1.1033893505767079e-18,2.0354864525802064e-15,6.887984682678403e-15,2.1438684432318472e-13,1.6298533855684362e-16,1.743337631643794e-14,3.924191412763662e-15,2.7996987657017055e-19,2.4854167652385877e-18,3.1841078100450053e-15,1.3397050023435542e-15,2.175816015608382e-16,3.1332125648598098e-15,3.3505738187403536e-17,1.5898557137461466e-08,3.9134582347725294e-15,6.924400289265442e-13,4.259583769698557e-17,8.984758076424626e-11,1.554280682497934e-15,8.725046044067764e-16,1.2398289758405474e-14,5.670301385559925e-19,1.4754125698956955e-09,3.1528924436530215e-12,3.1832988935803774e-12,6.054519413013476e-20,1.5292311323033212e-17,3.948844439042397e-17,6.194874986115628e-15,2.8498111802246345e-14,2.347805283520188e-11,6.0208264079596305e-19,1.23717518434735e-12,5.00515961345655e-15,2.905238305787525e-17,2.6934254353488517e-15,5.147214596660353e-19,4.705452065316418e-13,1.0623768439401923e-14,3.428534799815308e-12,1.2456179208746032e-13,1.3340408600015508e-07,5.663388091825539e-10,1.521477249744052e-10,7.672562502599855e-15,7.783128995457629e-17,2.0762368603891024e-13,1.6981561989926064e-10
44,3.510528670280907e-19,4.198798981411527e-18,7.625408317392551e-18,2.9298330254945437e-13,2.0168992674647764e-16,1.810430577311135e-21,3.66717550423501e-12,3.24331382063614e-13,8.191150589501538e-16,2.2661981037623356e-17,1.1065110350827126e-16,2.196841493440349e-11,2.4937278804426644e-12,3.2735716914977786e-11,1.713270164301929e-14,1.836406638008358e-17,1.440650551241171e-21,6.260528662323239e-13,1.161583793824207e-16,3.654404272222675e-16,4.068645512731242e-14,1.6720657336480458e-19,1.0070868106598152e-15,9.195179340171222e-13,4.2965878598372393e-16,6.369866910820683e-15,3.8956302558756353e-17,6.732807515306959e-20,3.6092682620392225e-08,8.89515512029343e-13,2.3576198502142653e-13,6.436967590352748e-15,1.4552679506512797e-18,5.924682402666526e-13,4.770534557561542e-16,5.56810921793844e-18,3.887356582465973e-12,5.5771101407605436e-15,9.943568456691546e-14,1.8558191008238856e-13,1.1447136602981474e-17,3.967583957325844e-19,3.097405927845639e-18,1.0883562761687237e-14,9.639827862817016e-17,1.1081898067385673e-13,3.83051063090889e-10,1.114854071385151e-15,9.637021215758157e-12,1.0300582679563866e-13,8.748596058748628e-14,2.4405880593571336e-16,0.9999130964279175,8.601066656410694e-05,7.212307668951444e-15,2.6844077308241232e-11,3.607835724271614e-16,1.0356475307964788e-16,3.318886948976739e-19,7.77497094734584e-19,1.4612706877858983e-10,1.3918029317434549e-18,1.121720251406888e-11,1.6871424961791084e-18,1.8152164070906612e-13,8.004551984078494e-15,3.28194059190891e-16,1.6024338702746305e-16,4.718220172200693e-13,5.09743003362928e-09,8.387285303603008e-16,9.686726383040592e-15,1.5528547690077951e-22,4.4436324194915833e-13,5.342258821189501e-15,1.0603822507559979e-14,2.236360657336964e-20,8.988443419620969e-21,1.9506033599122778e-20,9.120440154219978e-07,2.695906518856983e-11,5.367716904638997e-13,1.3107488476878791e-18,2.1159220480338609e-13,3.2024416528998674e-17,6.312901996942052e-14,5.117466450599295e-10,3.0850358553752147e-18,4.0062640084433777e-17,2.0583655006998147e-17,3.6319974548973285e-18,9.85783042651775e-15,6.145672859503293e-09,3.8599182877741e-11,1.713888616143944e-17,9.654423656011031e-20,3.1324790851494644e-13,1.301183150138557e-19,2.210940285019003e-11
46,1.0350552415161474e-08,1.3827025746593335e-08,1.2354406386805294e-09,1.5904650751963345e-07,6.699256704933987e-09,2.5701456962679003e-08,7.053265194123526e-10,2.278637944996831e-09,1.7030992172095694e-09,4.5962661232579194e-08,3.6834499042015523e-06,4.5101994361473885e-10,5.509124321179115e-07,1.0872205393752665e-06,4.125537600430107e-07,3.711372897896581e-08,6.433623411794542e-09,6.787394535301416e-10,8.871701538737398e-06,1.540976651837056e-10,2.60051888290036e-06,7.554521452846075e-09,8.409600837921971e-08,7.695942549901247e-09,6.635013427569447e-09,7.865312909416389e-06,3.445746576957731e-09,3.2177798203747443e-09,8.426062549915514e-07,2.437415602685178e-08,4.961491634203341e-11,3.4308945942029823e-06,4.023799626828861e-10,1.5409166280733189e-06,1.1452647719067954e-08,2.031855956374784e-06,2.0770130504388362e-08,6.17885298481724e-09,1.2774207469590237e-08,1.1772591079761696e-07,2.1879689726667095e-10,4.179294421646773e-07,2.578070916470221e-11,2.9015265745613306e-09,8.60101962985027e-08,2.5058946029332674e-09,0.9895104169845581,3.013633440018815e-11,2.109830887775388e-07,4.138754547966528e-07,3.037201601330253e-10,0.0015778091037645936,1.8212804775430413e-07,0.0037557862233370543,5.931888225063631e-08,6.026140653148104e-08,0.0003844604652840644,1.4463322033086978e-11,8.651674212115101e-13,5.108757306082623e-10,0.0004842076450586319,3.4478320806025087e-12,0.0003166894894093275,2.5578242301982357e-10,1.9075073396379594e-06,0.0002495798107702285,3.3557404321982176e-07,5.980191168653004e-12,8.255344852159396e-09,3.013327898315765e-08,1.6591504836682702e-09,4.246691887033194e-09,3.924939540045358e-10,1.796748999582931e-10,0.0034300247207283974,4.211113628116436e-05,8.714013885469107e-12,2.9868456152826184e-08,1.1409651961002965e-06,2.2132809363029082e-08,2.5351107524329564e-06,2.508010465973598e-11,1.3276917542812128e-12,1.3598411214843509e-06,1.8833970494291918e-10,7.73200115045114e-10,9.185538552003436e-09,1.3241903407124056e-10,1.8420498236082494e-05,7.498426185525986e-11,6.96821697565575e-11,2.9931659810245037e-05,4.904902795033195e-08,0.00012911764497403055,2.1656225424049325e-11,1.6733101015908858e-11,2.189116943274172e-10,2.6726984287961386e-05,2.1672747152479133e-06
47,3.0656285843200237e-10,1.7399706892309852e-12,1.3389943376296287e-08,3.99170048126507e-08,2.54050426529151e-12,6.80660063902272e-13,5.528957444767002e-06,1.0872033134878833e-10,4.931226627036267e-08,5.1373653595088165e-12,1.1450649456401507e-11,4.839732347522441e-12,7.37715721843557e-10,2.6646684858633307e-10,5.809573308535043e-12,1.8043422658764463e-11,2.597150467777143e-13,1.0198245945503004e-06,1.624554576149309e-13,3.393538960949627e-08,5.345444642479436e-10,1.6379567380165813e-15,1.2903890500885144e-14,1.8586715012144234e-13,1.1866061518789328e-13,7.09130833480981e-14,4.479095479931194e-12,4.403519909823572e-11,3.984853679667166e-12,2.7238700878173816e-11,6.5218233591402e-11,7.261857263074489e-06,9.84896701083926e-07,9.969282928068424e-07,1.4559340399955545e-08,1.3758316317821762e-12,1.574463908582402e-06,5.694566596048389e-08,3.4696623352203915e-09,4.1115743698583174e-08,1.0959688552247826e-06,5.262855040655268e-09,5.489140392223035e-11,1.010797695544241e-11,5.720931284258768e-09,0.9998506307601929,3.910857415689861e-09,1.6725541840401092e-08,1.5029483213524486e-10,4.468122486583903e-12,4.581089729782661e-09,1.9052511390782456e-07,3.632854239654648e-09,2.3083976397053618e-10,3.1093811553306594e-11,3.283492644445829e-10,1.251547558081198e-13,1.738957172703337e-10,2.8477208616095595e-05,2.8488534553616773e-07,1.4718303020799794e-07,4.368330512854318e-13,2.48072708208813e-11,1.0225917335127122e-11,3.920114233224581e-11,7.702041671109328e-09,2.738693874546755e-13,5.056794566415945e-11,4.0742282436667665e-08,1.0923765358938908e-07,2.138337555255502e-14,6.580146150181321e-12,1.1932196496058228e-13,8.888633752646147e-12,1.0118508461665066e-11,2.418402500828365e-12,3.7113781492514875e-10,5.4314557951067044e-14,1.4965877929290494e-12,7.4567392402968835e-06,4.9932120937956626e-11,1.4835316974881607e-08,1.067507810148527e-06,1.724899689747872e-08,9.239709470421076e-05,2.716111779932362e-09,3.978690987782585e-10,2.5325866404024566e-10,2.6350823649837207e-13,1.1795281196214091e-08,1.2712598973507738e-08,8.087797098710325e-11,1.0587363208358624e-09,3.0801979022943016e-11,3.762811218166462e-07,2.048670955101528e-11,1.0314575582537344e-11,9.314950069963523e-14,2.293429985852913e-12
51,1.3523763611245944e-14,3.138536522687141e-12,2.5070610476518596e-08,1.560706533627887e-12,4.7672504832618756e-11,2.297961422385343e-14,7.040041726663615e-12,4.282029397728593e-09,3.0112539659054097e-14,2.386602414463881e-16,1.6175999206780034e-08,8.32547572549025e-11,6.920928673909144e-14,4.2704528064804737e-14,1.0015748496346763e-15,1.3033893625849502e-13,6.752148126509599e-15,2.6309874417984602e-12,5.7253070340212986e-11,5.254598839377067e-11,2.940963826162106e-15,1.6843706876316922e-13,5.767820032351323e-16,4.811316123477403e-15,2.1715680469103216e-12,3.3316969483569627e-15,4.3766528595723386e-11,2.0974119725627842e-14,1.1418836362575568e-11,8.18771591325207e-14,5.251077350720834e-09,7.303205783182332e-12,8.100631970764383e-11,1.6777272388197872e-13,2.177000767156212e-12,1.1627192264551667e-10,4.238772080187268e-14,3.0841915826806954e-11,3.5672414458107204e-13,3.043875915209604e-13,1.242410202495492e-10,1.55575494334263e-16,1.9694095243494303e-09,1.7280869790692321e-10,1.4516309265744098e-09,1.6163506080454915e-12,4.340905957714476e-14,7.987270648482023e-14,4.805824724177059e-14,8.206483492756433e-09,9.606119339648084e-14,3.8526756269335936e-16,2.2141680104518537e-14,2.5933999414119724e-13,2.6687835528473296e-15,9.165191256757174e-14,1.4695342314438413e-14,4.1446186082759115e-14,2.2096814395605735e-12,1.6466788002600374e-11,2.6057545606927163e-14,3.098779566279575e-11,2.3095013314961e-13,4.050632510074932e-14,1.1958721513050108e-10,1.6385618583540998e-14,6.022800530872119e-13,8.450229405099208e-11,1.7644332217514602e-07,6.130589369490735e-09,8.150003241724768e-12,1.308003566569127e-10,2.473271884418125e-16,0.9999982118606567,7.215068149326546e-15,2.9065871888153683e-13,1.7655598120655536e-12,6.259356957412138e-16,2.2156875397481885e-19,2.1978226801434159e-13,2.684833150072563e-13,4.298715161610289e-09,3.47447053495719e-14,5.322008973926082e-14,4.818385036938714e-16,4.760102312317827e-10,1.5506628869843553e-06,2.623787645483766e-11,3.3476459451731166e-12,7.463705348209615e-11,5.781847778330018e-10,2.2297706216145574e-12,2.6590173618501467e-08,4.793578186300385e-13,6.7142728009395025e-12,5.719593093415909e-13,3.2616090384074425e-11,1.7844704663580457e-13,3.2908272461218413e-12
52,2.1178552821513562e-14,8.63570881470821e-11,2.6842453769698044e-14,2.4041931711959845e-17,3.4442525220779174e-11,6.592265787275903e-16,2.5982447304784273e-09,3.011311719092191e-06,6.289611609311407e-10,7.90535803485426e-10,9.927831126632647e-12,2.0431918528629467e-05,1.4222806092589746e-11,0.9999380111694336,4.994870073105062e-10,9.508823849840864e-13,1.8020198201196876e-15,8.307887355840649e-08,3.2698199616681967e-12,1.857447529118872e-10,5.296202365556724e-10,2.2812600701001912e-17,9.2128886984566e-14,4.209340341565504e-12,5.201922741301587e-14,8.680560508952679e-15,4.470407377610286e-11,8.237884441226212e-17,4.350755519744176e-11,2.0638078919443803e-12,1.6206800441606606e-12,4.76082552287177e-13,1.224462887616936e-15,2.1250317061571877e-08,1.2564484398920345e-16,5.658742363578995e-10,2.8898124128026725e-13,5.761104484094948e-13,1.1720305715529067e-12,5.170030341474863e-15,6.808854017712959e-14,2.2918700696484585e-14,1.3171348777277214e-14,1.3249913624233892e-14,5.231360050012013e-12,6.454712252971367e-14,3.3532008281156322e-09,1.4449773599878313e-09,1.599287173803532e-07,4.6127865971357096e-08,2.362024430010317e-15,3.9402697921684434e-15,9.860443128673069e-08,2.7599176632975286e-07,5.7595035511670556e-12,2.073663235482165e-13,3.388909365262781e-14,1.1006244472668708e-15,5.695863789388682e-17,6.018703059811753e-14,1.4118962075870822e-11,2.9360453175956373e-15,2.4361634931580056e-10,1.0706310953078908e-14,4.7259710034275315e-11,1.3840740619580627e-13,6.81928146763211e-13,6.9479389452344834e-15,1.7342777604636983e-12,2.9426205395977068e-12,1.453804958362337e-12,1.3749720806366383e-10,1.0791247310905008e-18,7.561034576220038e-10,9.410074941484936e-10,9.990936029879993e-12,1.3496131636266165e-17,2.695930905867271e-16,1.6643740693381842e-13,6.402650076786642e-10,3.735586142283864e-05,2.673975407416207e-13,5.42687444800489e-15,6.530687657324563e-10,9.729849465660019e-16,8.106654182573475e-14,2.6237121364403038e-09,1.4072408516697158e-17,1.8098840134928018e-11,5.673491055213295e-15,1.0823911101651563e-16,6.227012655513064e-11,4.2120055354644137e-07,2.0035599845869e-09,6.767293837936159e-14,1.6578426131896862e-11,6.491875992938739e-14,1.6369558891800616e-16,7.222342190971176e-08
53,8.955999675208659e-08,2.8914853844597133e-10,4.545798416508151e-13,1.3591103242838187e-10,8.96288656804245e-06,9.507934350949654e-08,3.667924204364681e-07,1.1427744972536402e-08,1.8183976990826523e-08,3.007542727573309e-05,1.0847160843152626e-11,0.00014630143414251506,1.4526072185383487e-11,3.3863503112741e-09,5.5164946388686076e-08,1.4575843310105085e-10,6.713157141291504e-09,8.042734811475327e-10,2.880180090869544e-06,4.608706749564817e-10,2.7508946232046583e-07,7.909490958715802e-16,4.170681161541623e-12,5.314564344160999e-10,2.386931008402371e-08,6.365330571661554e-12,6.688312126357232e-09,1.8038414512089318e-11,3.088718131039059e-06,4.4955106304200854e-10,5.294526535942756e-12,5.524767926132212e-13,4.742675029827462e-14,1.9354445157659939e-07,3.0316465483848365e-12,1.0957314771076199e-06,2.1143628514685986e-10,9.899135733348885e-09,5.354922336664458e-07,4.792872765335687e-10,7.807919311098033e-10,2.6989389455972512e-12,3.179596863578382e-10,1.8441757276832504e-07,1.6113188908151166e-11,6.156761905851127e-11,6.4306759917087675e-09,2.629804107812106e-08,1.0562412455783488e-07,6.683505489490926e-05,5.064482166972084e-11,7.84896947436664e-09,2.652303376926568e-10,1.0430172551423311e-05,1.3993709524484643e-09,2.5900702027570333e-08,5.775877554015096e-09,1.7500703577283394e-12,5.438380648592478e-12,5.355578650778625e-06,2.4125661468588078e-09,6.55565868257213e-09,2.8079854413887162e-11,1.733536976189498e-07,2.422317069150637e-10,1.3185165459450587e-10,2.8054249461700875e-12,5.6473142134860765e-12,1.4086876110042112e-09,0.0065188053995370865,7.488271336342223e-08,0.9625441431999207,5.9530002455288056e-12,2.1964331153867533e-06,1.0765992897177057e-07,2.6663993235587213e-10,3.3945566357829193e-09,7.378411770453397e-11,6.286495590757113e-08,1.0890269797059204e-09,0.03065621666610241,1.3735150170002264e-12,1.2250644054745408e-08,1.8163316184427458e-08,1.2233037693931692e-08,6.956637488286788e-10,2.491196360310255e-09,4.8623431669891914e-11,9.3145158253094e-10,7.246321729326155e-07,1.7610995994843393e-09,2.2026187818102727e-10,1.3358139483443665e-07,2.1965536234347383e-07,5.5808287678649204e-12,5.192173080370566e-11,1.1582221848271956e-09,5.96317439871541e-11,2.1100992481093428e-11
